Timestamp,Open,High,Low,Close,VWAP,Volume,Count,Crypto
26-04-2024,83.77,88.49,83.12,87.99,86.66,45207.32724,6836,Litecoin
27-04-2024,88,88.35,83.18,83.82,85.05,34254.84371,5957,Litecoin
28-04-2024,83.85,85.32,83.59,83.94,84.6,16050.44375,3607,Litecoin
29-04-2024,83.95,85.55,81.81,83.48,83.27,20628.56829,4838,Litecoin
30-04-2024,83.48,84.52,77.2,79.46,79.55,34929.08635,5509,Litecoin
01-05-2024,79.45,80.78,74.59,80.11,77.74,29609.75651,5966,Litecoin
02-05-2024,80.1,81.23,78.61,80.06,80.21,16930.91745,4231,Litecoin
03-05-2024,80.06,82.62,79.42,81.92,81.21,21770.21359,4710,Litecoin
04-05-2024,81.92,82.95,81.62,81.71,82.05,12743.36477,3276,Litecoin
05-05-2024,81.7,81.73,80.45,81.36,81.19,12772.16349,3295,Litecoin
06-05-2024,81.35,84.18,80.05,80.78,81.95,37948.02563,5212,Litecoin
07-05-2024,80.75,82.73,79.83,80.85,81.46,17466.19231,4975,Litecoin
08-05-2024,80.82,82.24,79.34,81.65,81.07,19617.77099,4943,Litecoin
09-05-2024,81.59,83.08,80.66,83.04,81.97,16493.87809,4488,Litecoin
10-05-2024,83.05,83.43,79.59,80.21,81.46,14983.23308,4351,Litecoin
11-05-2024,80.21,82.21,80.17,81.29,80.94,13157.6342,3151,Litecoin
12-05-2024,81.34,82.08,80.92,81.4,81.63,7984.887214,2455,Litecoin
13-05-2024,81.4,82.45,79.01,80.57,81.16,17410.07408,3903,Litecoin
14-05-2024,80.58,81.6,78.46,78.75,80.11,28864.37853,5162,Litecoin
15-05-2024,78.73,82.88,78.22,82.5,80.19,22620.51241,4869,Litecoin
16-05-2024,82.48,83.25,81.45,82.5,82.4,16288.10063,3860,Litecoin
17-05-2024,82.49,84.23,81.99,84.2,83.31,17306.12708,3774,Litecoin
18-05-2024,84.19,84.75,83.56,83.86,84.04,10028.46377,3169,Litecoin
19-05-2024,83.91,84.35,81.83,82.3,83.11,8098.449628,2609,Litecoin
20-05-2024,82.34,89.04,82.34,88.63,85.24,23458.45182,5028,Litecoin
21-05-2024,88.63,89.67,87.02,88.26,88.43,30608.2948,4949,Litecoin
22-05-2024,88.27,88.46,84.93,85.71,86.26,32746.52667,5116,Litecoin
23-05-2024,85.72,87.87,80.75,85.45,85.24,27560.41086,5490,Litecoin
24-05-2024,85.33,86.43,84,85,85.17,14366.71857,4544,Litecoin
25-05-2024,85,85.88,84.52,84.98,85.03,8808.508045,2833,Litecoin
26-05-2024,84.95,85.25,83.57,83.87,84.54,8794.782674,2612,Litecoin
27-05-2024,83.84,86.36,83.78,85.18,85.21,11684.24907,3100,Litecoin
28-05-2024,85.12,85.4,82.01,83.37,83.3,15445.21576,4683,Litecoin
29-05-2024,83.37,84.1,82.59,83.48,83.52,12761.91888,3357,Litecoin
30-05-2024,83.49,85.48,81.9,84.39,84.15,39218.98056,5503,Litecoin
31-05-2024,84.42,84.6,82.01,83.11,83.47,14369.02821,4431,Litecoin
01-06-2024,83.13,83.63,82.85,83.41,83.31,8942.014379,3484,Litecoin
02-06-2024,83.43,83.44,82.16,83.08,83.02,10823.90764,3378,Litecoin
03-06-2024,83.08,84.16,82.62,82.77,83.48,14000.46742,3739,Litecoin
04-06-2024,82.76,83.7,81.18,83.67,82.77,16090.22778,3786,Litecoin
05-06-2024,83.71,85.38,83.54,85.38,84.38,15915.85701,3726,Litecoin
06-06-2024,85.38,85.73,84.14,84.16,85.04,18211.57194,4069,Litecoin
07-06-2024,84.17,84.8,75.2,80.1,80.27,37534.02334,7190,Litecoin
08-06-2024,80.1,80.43,78.88,79.95,79.72,19099.77043,4416,Litecoin
09-06-2024,79.96,80.7,79.51,80.48,80.19,7749.955077,3560,Litecoin
10-06-2024,80.48,80.48,79.03,79.6,79.72,20115.20492,3944,Litecoin
11-06-2024,79.63,79.69,75.61,77.27,77.89,46283.91131,6261,Litecoin
12-06-2024,77.27,79.23,76.39,78.45,78.04,19288.09588,5455,Litecoin
13-06-2024,78.45,79.78,77.31,79.13,78.73,11257.06877,4616,Litecoin
14-06-2024,79.13,80.17,76.38,77.58,77.74,39128.98396,5917,Litecoin
15-06-2024,77.58,79.37,77.4,79.18,78.61,6679.95738,3338,Litecoin
16-06-2024,79.2,80.03,78.56,78.9,79.23,7784.365324,2523,Litecoin
17-06-2024,78.9,79.16,75.11,76.65,77.12,24815.52758,4503,Litecoin
18-06-2024,76.64,76.74,70.68,72.62,72.64,51695.7571,6441,Litecoin
19-06-2024,72.63,74.92,72.47,73.73,73.93,14892.71042,3748,Litecoin
20-06-2024,73.75,75.33,73.23,74.67,74.48,28301.98196,3994,Litecoin
21-06-2024,74.68,74.69,72.18,74.13,73.32,19284.57209,4469,Litecoin
22-06-2024,74.14,74.85,73.55,74.53,74.31,9640.713586,2616,Litecoin
23-06-2024,74.59,74.95,73.26,73.3,74.3,12473.42019,2554,Litecoin
24-06-2024,73.31,73.35,67.62,69.64,69.89,41264.34593,5339,Litecoin
25-06-2024,69.61,71.92,69.39,71.32,70.86,12307.17361,3179,Litecoin
26-06-2024,71.37,71.91,70.46,70.95,71.12,11646.37792,3447,Litecoin
27-06-2024,71,73.23,70.52,73.12,71.9,12151.02699,3948,Litecoin
28-06-2024,73.16,74.63,72.5,72.73,73.52,28329.3733,5785,Litecoin
29-06-2024,72.74,76.7,72.74,74.85,75.17,19493.70678,4549,Litecoin
30-06-2024,74.85,75.86,74.04,75.19,74.77,12108.55589,3589,Litecoin
01-07-2024,75.18,75.82,74.13,74.32,74.79,17139.16575,3896,Litecoin
02-07-2024,74.32,76.06,74.22,75.85,74.99,21958.8314,4044,Litecoin
03-07-2024,75.86,76.15,71.71,72.08,73.87,21913.17887,5519,Litecoin
04-07-2024,72.08,72.29,65.03,65.29,68.76,30474.24311,5789,Litecoin
05-07-2024,65.36,65.49,56.88,61.84,59.99,72062.3059,9923,Litecoin
06-07-2024,61.75,65.63,61.42,65.42,63.77,20193.2098,3592,Litecoin
07-07-2024,65.38,65.51,61.68,62.04,63.93,11627.16287,3754,Litecoin
08-07-2024,62.06,66.95,59.27,64.89,64.22,38263.26268,6910,Litecoin
09-07-2024,64.75,66.31,64.3,65.34,65.57,12242.81302,3897,Litecoin
10-07-2024,65.34,67.21,64.55,66.96,66.12,11434.01257,4542,Litecoin
11-07-2024,66.98,69.08,66.44,67.35,68.16,18076.47647,4826,Litecoin
12-07-2024,67.37,69.38,66.85,69.28,68.67,12173.13657,4904,Litecoin
13-07-2024,69.28,70.63,69.2,69.82,69.89,10316.90086,3799,Litecoin
14-07-2024,69.81,70.75,69.28,69.96,70.11,11569.01944,2766,Litecoin
15-07-2024,69.96,72.53,69.74,72.32,70.87,18055.70149,4550,Litecoin
16-07-2024,72.38,74.06,70.45,73.21,72.51,17572.58145,5219,Litecoin
17-07-2024,73.22,74.26,71.18,71.38,72.7,29907.1323,3854,Litecoin
18-07-2024,71.42,72.89,70.57,71.57,71.83,13716.87933,3414,Litecoin
19-07-2024,71.58,74.08,69.71,73.47,71.94,15861.96644,4789,Litecoin
20-07-2024,73.52,73.89,72.48,73.1,73.29,9604.644604,3352,Litecoin
21-07-2024,73.1,74.08,71.34,74.01,73.1,14477.26107,2848,Litecoin
22-07-2024,74,74.58,70.82,71.25,72.89,30197.34345,4476,Litecoin
23-07-2024,71.26,73.07,70.47,72.9,71.94,19614.57758,5398,Litecoin
24-07-2024,72.9,73.64,70.79,71.25,72.64,10534.35035,4466,Litecoin
25-07-2024,71.27,71.59,67.3,68.83,68.98,19964.78383,5134,Litecoin
26-07-2024,68.8,71.66,68.8,71.34,71,12865.80688,3088,Litecoin
27-07-2024,71.34,72.29,70.35,71.26,71.65,12068.65339,3293,Litecoin
28-07-2024,71.22,71.69,70.35,71.1,71.1,31723.72697,3337,Litecoin
29-07-2024,71.11,76.68,71.06,73.74,74.85,43958.76036,6362,Litecoin
30-07-2024,73.69,74.5,71.13,71.7,73.06,14573.81758,3782,Litecoin
31-07-2024,71.68,72.83,69.9,70.17,71.47,16774.96165,3710,Litecoin
01-08-2024,70.16,71.4,65.97,69.53,68.87,16442.35309,4746,Litecoin
02-08-2024,69.5,69.87,63.98,65.02,66.42,18610.19499,4528,Litecoin
03-08-2024,64.9,66.31,62.57,64.61,64.71,15102.81204,3687,Litecoin
04-08-2024,64.61,65.14,60.35,62.43,63.02,18233.40098,4349,Litecoin
05-08-2024,62.43,62.49,49.72,56.06,54.43,97977.19491,14499,Litecoin
06-08-2024,56.09,59.31,56.07,58.28,58.16,26532.3004,4959,Litecoin
07-08-2024,58.28,59.54,55.37,55.9,57.14,24896.54338,4894,Litecoin
08-08-2024,55.95,61.95,55.27,61.23,58.93,12719.62043,4198,Litecoin
09-08-2024,61.15,61.23,59.42,60.72,60.34,15818.44433,4398,Litecoin
10-08-2024,60.73,61.51,60.19,61.17,60.87,9279.326497,3163,Litecoin
11-08-2024,61.16,62.4,58.86,59.77,60.76,12746.98693,3538,Litecoin
12-08-2024,59.7,62.04,59.26,61.49,61.14,15431.97514,4172,Litecoin
13-08-2024,61.49,63.51,61.17,63.46,62.46,11697.00233,3653,Litecoin
14-08-2024,63.44,64.72,62.68,64.08,63.97,14956.89864,4166,Litecoin
15-08-2024,64.08,66.86,63.61,65.31,65.02,30040.07211,5453,Litecoin
16-08-2024,65.28,66.77,64.37,66.53,65.91,30666.19801,4850,Litecoin
17-08-2024,66.52,67.82,65.94,67.58,67.08,10319.91667,3425,Litecoin
18-08-2024,67.58,68.08,66.17,66.36,67.05,9622.584266,3529,Litecoin
19-08-2024,66.33,67.36,66.05,66.35,66.59,19418.22511,4044,Litecoin
20-08-2024,66.35,67.32,63.24,64.4,65.2,13321.93219,4335,Litecoin
21-08-2024,64.42,64.74,62.12,64.29,63.38,27747.6407,4730,Litecoin
22-08-2024,64.27,64.39,62.6,63.8,63.49,21693.90096,3881,Litecoin
23-08-2024,63.79,66.84,63.53,66.15,65.09,11730.42562,3942,Litecoin
24-08-2024,66.15,68,65.53,66.61,66.76,8171.029837,3926,Litecoin
25-08-2024,66.61,66.82,64.49,64.86,65.39,8187.819369,3232,Litecoin
26-08-2024,64.85,65.09,62.99,63.09,64.09,10465.18157,3746,Litecoin
27-08-2024,63.02,63.97,59.17,60.48,62.33,18138.17302,4315,Litecoin
28-08-2024,60.22,62.35,59.45,61.8,61.01,19559.6976,4874,Litecoin
29-08-2024,61.8,63.9,61.15,62.48,62.41,16240.51008,4968,Litecoin
30-08-2024,62.52,65.38,61.6,64.91,63.36,31492.60861,6241,Litecoin
31-08-2024,64.93,66.39,64.88,64.96,65.61,18350.75197,4716,Litecoin
01-09-2024,64.96,65.08,62.91,63.55,64.29,9906.499764,3746,Litecoin
02-09-2024,63.55,65.69,62.65,65.34,64.26,10384.87907,3960,Litecoin
03-09-2024,65.34,66.34,64.32,64.34,65.35,14148.8729,4440,Litecoin
04-09-2024,64.34,66.17,62.11,65.41,65.15,25576.74214,5683,Litecoin
05-09-2024,65.4,68.48,64.46,66.08,66.05,35637.15853,6684,Litecoin
06-09-2024,66.11,66.8,61.17,62.98,64.49,20706.80843,6085,Litecoin
07-09-2024,62.98,64.07,61.66,62.05,63.01,9598.07252,3376,Litecoin
08-09-2024,61.99,62.27,60,60.88,61.42,13585.38354,3948,Litecoin
09-09-2024,60.88,61.77,59.72,61.44,60.74,18414.12448,3988,Litecoin
10-09-2024,61.42,61.78,60.4,61.54,61.03,14589.2257,3634,Litecoin
11-09-2024,61.56,62.4,60.18,62.21,61.57,11698.67916,3939,Litecoin
12-09-2024,62.23,63.11,61.55,62.84,62.42,12830.14534,3581,Litecoin
13-09-2024,62.86,65.02,62.43,64.91,64.08,14514.87641,3796,Litecoin
14-09-2024,64.92,66.72,64.92,65.97,65.99,14856.48712,3982,Litecoin
15-09-2024,65.94,66.3,62.98,63.32,64.38,10033.62281,2958,Litecoin
16-09-2024,63.3,63.7,62.11,62.59,62.79,10800.66964,3140,Litecoin
17-09-2024,62.59,64,61.96,63.76,63.09,8656.401401,3244,Litecoin
18-09-2024,63.74,64.82,62.45,64.81,63.66,10285.2374,3729,Litecoin
19-09-2024,64.82,66.05,64.73,65.44,65.4,16699.95998,3725,Litecoin
20-09-2024,65.48,66.41,64.37,65.26,65.52,11576.45805,3752,Litecoin
21-09-2024,65.28,67.13,64.85,66.85,66.17,9995.387329,3531,Litecoin
22-09-2024,66.9,68.8,66.54,68.71,67.39,12644.65549,3770,Litecoin
23-09-2024,68.64,69.26,66.72,66.97,67.77,16240.01864,4104,Litecoin
24-09-2024,66.96,67.15,65.74,66.7,66.47,11019.06562,3631,Litecoin
25-09-2024,66.71,67.81,65.95,66.56,67.17,12625.37418,3642,Litecoin
26-09-2024,66.57,68.56,65.69,68.55,67.49,14893.33369,4311,Litecoin
27-09-2024,68.56,71.18,68.31,71.17,69.75,18539.02086,4343,Litecoin
28-09-2024,71.18,71.5,69.07,70.01,70.25,9198.908022,3266,Litecoin
29-09-2024,70.01,70.27,68.52,69.3,69.49,7643.449828,2663,Litecoin
30-09-2024,69.26,69.39,66.31,66.86,67.44,15438.41433,3774,Litecoin
01-10-2024,66.9,68.55,62.05,63.41,65,23395.83492,5596,Litecoin
02-10-2024,63.38,64.77,62.25,62.96,63.55,18144.69364,4234,Litecoin
03-10-2024,62.94,63.96,61.99,63.48,63.08,12408.3921,3502,Litecoin
04-10-2024,63.47,65.15,63.36,64.95,64.45,10167.5358,3059,Litecoin
05-10-2024,64.96,66.29,64.72,66.29,65.61,10054.45516,3910,Litecoin
06-10-2024,66.29,67.64,66.17,67.03,67.18,18138.30515,3867,Litecoin
07-10-2024,66.99,67.95,64.48,64.61,66.64,18189.61401,4097,Litecoin
08-10-2024,64.77,66.12,64.6,65.65,65.53,9045.788157,3097,Litecoin
09-10-2024,65.68,65.92,64.09,64.59,65.08,8416.20467,3023,Litecoin
10-10-2024,64.47,64.99,63.28,64.24,64.21,9139.936606,2895,Litecoin
11-10-2024,64.25,65.88,64.25,65.54,65.21,9262.095475,3402,Litecoin
12-10-2024,65.58,66.62,65.08,66.21,66.01,7664.136532,2860,Litecoin
13-10-2024,66.2,66.27,64.47,64.74,65.16,10432.22034,3066,Litecoin
14-10-2024,64.75,67.29,64.09,66.8,66.06,17237.89729,4397,Litecoin
15-10-2024,66.81,71.93,65.29,70.85,68.89,36416.60897,8312,Litecoin
16-10-2024,70.87,72.97,69.39,70.1,71.14,22900.77992,5470,Litecoin
17-10-2024,70.08,73.94,69.96,72.8,71.99,18236.46683,5803,Litecoin
18-10-2024,72.75,74.74,71.89,73.12,72.96,16830.79232,4967,Litecoin
19-10-2024,73.04,76.14,73.04,74.9,74.77,14170.12556,5371,Litecoin
20-10-2024,74.9,75.84,73.69,74.32,74.62,10482.49713,3183,Litecoin
21-10-2024,74.21,74.55,70.33,70.72,72.22,13686.58616,3828,Litecoin
22-10-2024,70.72,71.51,69.35,69.99,70.23,12465.01353,3789,Litecoin
23-10-2024,69.97,70.28,67.85,70.01,69.23,16510.08474,3654,Litecoin
24-10-2024,69.99,71.28,69.3,71.11,70.37,13018.7305,3849,Litecoin
25-10-2024,71.12,72.21,66.8,68.73,70.96,20629.69348,5046,Litecoin
26-10-2024,68.7,69.54,68.06,68.38,68.63,9042.464621,3167,Litecoin
27-10-2024,68.38,71.12,67.98,71.01,70.14,14691.4597,4196,Litecoin
28-10-2024,71.05,71.48,69.63,70.72,70.72,38329.58076,5238,Litecoin
29-10-2024,70.78,74.3,70.7,73.91,72.5,36915.13617,5592,Litecoin
30-10-2024,73.93,74.16,71.46,71.77,72.49,17274.01995,4512,Litecoin
31-10-2024,71.78,72.03,68.39,69.2,70.65,12822.1509,4514,Litecoin
01-11-2024,69.2,70.99,67.7,70.2,69.64,10329.11256,4051,Litecoin
02-11-2024,70.2,71.21,68.91,69.18,69.94,12542.71202,3888,Litecoin
03-11-2024,69.19,69.24,65.31,66.83,66.85,9260.651412,3869,Litecoin
04-11-2024,66.72,67.62,64.39,65.52,66.44,11983.50895,3683,Litecoin
05-11-2024,65.52,67.27,64.9,65.38,66.35,12664.44989,3988,Litecoin
06-11-2024,65.41,71.62,65.37,71.07,69.66,29418.99809,6546,Litecoin
07-11-2024,71.01,72.42,70.01,71.51,71.24,33149.61383,5015,Litecoin
08-11-2024,71.57,73.09,70.77,72.85,72.04,31853.48478,5364,Litecoin
09-11-2024,72.8,74.17,71.69,74.07,72.77,37891.32996,4396,Litecoin
10-11-2024,74.07,78.32,73.48,76.61,76.28,39977.92083,8358,Litecoin
11-11-2024,76.47,80.37,74.63,80.12,77.78,46397.19374,9476,Litecoin
12-11-2024,80.11,82.79,74.12,76.76,78.17,73749.58154,15236,Litecoin
13-11-2024,76.89,77.97,72.01,75.52,75.23,54284.64212,12252,Litecoin
14-11-2024,75.49,84.98,74.24,82.41,81.39,148365.3597,23671,Litecoin
15-11-2024,82.4,87.28,78.87,83.7,82.6,84657.22104,13880,Litecoin
16-11-2024,83.66,98.45,82.97,95.44,90.23,115017.0115,24928,Litecoin
17-11-2024,95.53,97.39,84.95,87.17,89.4,65087.47205,14610,Litecoin
18-11-2024,87.19,94.71,86.53,89.25,90.23,56527.05145,13189,Litecoin
19-11-2024,89.23,90.16,85.21,86.74,87.78,52580.48349,10760,Litecoin
20-11-2024,86.76,87.81,82.5,83.43,85.19,35219.77886,8960,Litecoin
21-11-2024,83.32,92,81.69,89.59,88.3,69624.18715,11928,Litecoin
22-11-2024,89.63,92.74,87.79,92.29,90.39,46441.16245,10911,Litecoin
23-11-2024,92.3,106.42,92.23,99.56,100.5,120323.0618,24851,Litecoin
24-11-2024,99.55,103.25,91.67,97.05,97.16,60813.32233,13625,Litecoin
25-11-2024,97.07,99.28,91,92.31,95.61,44384.71559,11598,Litecoin
26-11-2024,92.21,95.24,87.98,92.93,91.4,44229.43113,10747,Litecoin
27-11-2024,92.65,99.07,91.45,97.24,95.95,43043.80712,9218,Litecoin
28-11-2024,97.33,98.38,93.72,95.59,95.81,24782.23753,6702,Litecoin
29-11-2024,95.53,104.84,94.81,104.79,99.3,45623.22714,11305,Litecoin
30-11-2024,104.82,104.94,100.34,102.77,102.3,36167.39644,9786,Litecoin
01-12-2024,102.81,122,99.2,119.75,111.83,97489.4745,19901,Litecoin
02-12-2024,119.61,139.74,115,132.9,126.58,252364.0916,50336,Litecoin
03-12-2024,132.92,135.15,121.45,130.85,130.07,95414.33246,24765,Litecoin
04-12-2024,131.02,135.76,122.1,134.02,129.38,102499.3212,22364,Litecoin
05-12-2024,133.94,147.22,125.17,135.91,137.28,192467.2973,36450,Litecoin
