Pair,High,Low,Last Price,Volume,Timestamp
XXRPZUSD,2.80331000,2.69500000,2.75056000,17502469.76928194,1739754630.0544698
ADAUSD,0.788623,0.762115,0.781884,4298141.43385025,1739754690.2007587
DOTUSD,5.02070,4.83180,4.92100,179473.80234897,1739754690.2007608
XETHZUSD,2725.85000,2652.76000,2669.21000,7521.08457436,1739754690.200762
LINKUSD,19.271390,18.563190,18.736890,114992.61327137,1739754690.2007635
XLTCZUSD,137.41000,124.88000,126.91000,65543.91447993,1739754690.2007644
MATICUSD,0.331400,0.314800,0.327900,578069.65513465,1739754690.2007656
SOLUSD,196.23000,186.00000,188.80000,125881.21806327,1739754690.2007673
XXBTZUSD,97667.10000,96112.60000,96300.00000,337.36684779,1739754690.2007685
XDGUSD,0.273064300,0.263710800,0.265931700,34182092.14441806,1739754690.2007694
XXRPZUSD,2.80331000,2.69500000,2.75082000,17502100.03683721,1739754690.2007706
ADAUSD,0.788623,0.762115,0.781937,4298158.58494463,1739754750.4516318
DOTUSD,5.02070,4.83180,4.92100,179472.80234897,1739754750.4516344
XETHZUSD,2725.85000,2652.76000,2672.36000,7521.96727170,1739754750.4516351
LINKUSD,19.271390,18.563190,18.740690,114994.20674931,1739754750.4516444
XLTCZUSD,137.41000,124.88000,126.98000,65641.44263181,1739754750.4516454
MATICUSD,0.331400,0.314800,0.327900,578069.65513465,1739754750.4516468
SOLUSD,196.23000,186.00000,189.00000,125925.84411394,1739754750.4516475
XXBTZUSD,97667.10000,96112.60000,96300.00000,337.63450432,1739754750.451649
XDGUSD,0.273064300,0.263710800,0.266384100,34182440.08086287,1739754750.4516501
XXRPZUSD,2.80331000,2.69500000,2.75386000,17504375.96301757,1739754750.4516513
ADAUSD,0.788623,0.762115,0.781937,4298030.26967291,1739754810.7261455
DOTUSD,5.02070,4.83180,4.93020,179581.90627495,1739754810.726148
XETHZUSD,2725.85000,2652.76000,2672.65000,7521.17959067,1739754810.7261486
LINKUSD,19.271390,18.563190,18.740690,114994.20674931,1739754810.7261498
XLTCZUSD,137.41000,124.88000,127.12000,65647.61234056,1739754810.7261508
MATICUSD,0.331400,0.314800,0.327900,578069.65513465,1739754810.7261515
SOLUSD,196.23000,186.00000,189.28000,125888.96231425,1739754810.7261527
XXBTZUSD,97667.10000,96112.60000,96391.90000,338.78757769,1739754810.7261531
XDGUSD,0.273064300,0.263710800,0.266872900,34183430.18028716,1739754810.726154
XXRPZUSD,2.80331000,2.69500000,2.75450000,17522773.01564988,1739754810.726155
ADAUSD,0.788623,0.762115,0.782000,4655273.31952444,1739754870.8609881
DOTUSD,5.02070,4.83180,4.92930,179581.90627495,1739754870.860991
XETHZUSD,2725.85000,2652.76000,2673.22000,7525.33889998,1739754870.8609917
LINKUSD,19.271390,18.563190,18.776470,114992.81338941,1739754870.8609924
XLTCZUSD,137.41000,124.88000,127.05000,65210.53790434,1739754870.8609939
MATICUSD,0.331400,0.314800,0.327900,578069.65513465,1739754870.860995
SOLUSD,196.23000,186.00000,189.29000,125895.89028842,1739754870.860996
XXBTZUSD,97667.10000,96112.60000,96392.00000,338.77290661,1739754870.860997
XDGUSD,0.273064300,0.263710800,0.266840200,34183804.96811260,1739754870.8609977
XXRPZUSD,2.80331000,2.69500000,2.75274000,17524540.88570038,1739754870.8609986
ADAUSD,0.788623,0.762115,0.782000,4662209.70885223,1739754931.0036745
DOTUSD,5.02070,4.83180,4.92930,179486.91464155,1739754931.0036778
XETHZUSD,2725.85000,2652.76000,2671.85000,7525.17420373,1739754931.0036793
LINKUSD,19.271390,18.563190,18.776470,115016.74544987,1739754931.0036812
XLTCZUSD,137.41000,124.88000,127.06000,65212.44371726,1739754931.0036829
MATICUSD,0.331400,0.314800,0.327900,578069.65513465,1739754931.0036845
SOLUSD,196.23000,186.00000,189.22000,125876.01890520,1739754931.003686
XXBTZUSD,97667.10000,96112.60000,96392.00000,338.76963257,1739754931.0036876
XDGUSD,0.273064300,0.263710800,0.266840200,34174730.70797445,1739754931.0036895
XXRPZUSD,2.80331000,2.69500000,2.75176000,17524231.77596375,1739754931.0036907
ADAUSD,0.788623,0.762115,0.782000,4679028.03507234,1739754991.1448116
