Timestamp,ADA_Open,BTC_Open,DOT_Open,ETH_Open,LTC_Open,SOL_Open,XRP_Open,ADA_High,BTC_High,DOT_High,ETH_High,LTC_High,SOL_High,XRP_High,ADA_Low,BTC_Low,DOT_Low,ETH_Low,LTC_Low,SOL_Low,XRP_Low,ADA_Close,BTC_Close,DOT_Close,ETH_Close,LTC_Close,SOL_Close,XRP_Close,ADA_VWAP,BTC_VWAP,DOT_VWAP,ETH_VWAP,LTC_VWAP,SOL_VWAP,XRP_VWAP,ADA_Volume,BTC_Volume,DOT_Volume,ETH_Volume,LTC_Volume,SOL_Volume,XRP_Volume,ADA_Count,BTC_Count,DOT_Count,ETH_Count,LTC_Count,SOL_Count,XRP_Count,ADA_Volatility,BTC_Volatility,DOT_Volatility,ETH_Volatility,LTC_Volatility,SOL_Volatility,XRP_Volatility,ADA_Price_Change,BTC_Price_Change,DOT_Price_Change,ETH_Price_Change,LTC_Price_Change,SOL_Price_Change,XRP_Price_Change,ADA_RSI,BTC_RSI,DOT_RSI,ETH_RSI,LTC_RSI,SOL_RSI,XRP_RSI,ADA_MA_7,BTC_MA_7,DOT_MA_7,ETH_MA_7,LTC_MA_7,SOL_MA_7,XRP_MA_7,ADA_MA_14,BTC_MA_14,DOT_MA_14,ETH_MA_14,LTC_MA_14,SOL_MA_14,XRP_MA_14
2024-01-28,0.486396,42126.3,6.6694,2266.59,68.08,94.24,0.5304,0.500922,42800.0,6.868,2307.29,68.49,99.42,0.53551,0.483301,41651.2,6.5722,2241.35,67.37,93.45,0.52133,0.49,42024.9,6.8658,2257.24,68.36,95.96,0.52413,0.493225,42312.0,6.6899,2271.47,68.04,96.39,0.53046,4316497.116,1693.012083,239436.7472,9228.699229,21680.53463,718638.9706,3679007.915,2577,16833,5518,6731,3671,22107,2500,0.017621,1148.8,0.2958,65.94,1.12,5.97,0.01418,0.003604,-101.4,0.1985,-10.87,0.28,1.73,-0.00618,36.66462432,51.7338353,38.51743453,31.86330984,45.84615385,52.4636321,25.95497324,0.479863286,40759.14286,6.540457143,2256.801429,66.82571429,89.43142857,0.52308,0.4982235,41413.15714,6.83665,2378.782143,68.42285714,92.25285714,0.541081429
2024-01-29,0.49,42025.0,6.8681,2257.24,68.35,95.99,0.52377,0.528297,43333.0,7.2961,2322.91,68.76,102.0,0.54,0.484559,41817.8,6.7051,2234.11,66.87,95.06,0.51934,0.525973,43269.5,7.0279,2316.49,68.46,101.66,0.53538,0.506206,42673.1,7.1137,2278.06,68.05,99.13,0.53108,7407874.191,1946.953795,2849605.462,11545.50826,38658.80251,882184.1407,8483445.846,4405,22540,10735,9256,4939,23109,3733,0.043738,1515.2,0.591,88.8,1.89,6.94,0.02066,0.035973,1244.6,0.1621,59.25,0.1,5.7,0.01125,49.32671649,54.11334749,37.80500255,34.13635545,47.93650794,57.65050167,33.08409645,0.486719714,41296.21429,6.639642857,2257.618571,66.99,91.99,0.524371429,0.498064571,41467.66429,6.802521429,2364.944286,68.37642857,92.77571429,0.538205
2024-01-30,0.525974,43272.7,7.0312,2316.5,68.4,101.73,0.5353,0.536398,43857.2,7.083,2390.18,68.68,106.47,0.53894,0.512626,42716.0,6.8155,2296.73,67.23,100.96,0.5075,0.513896,42956.0,6.8405,2343.32,67.51,101.4,0.51078,0.524427,43418.5,7.0149,2345.28,68.24,103.89,0.5231,6243116.078,2446.944125,530824.0518,16957.51527,23332.62137,1082812.799,15800000.0,4281,22857,5991,12223,3827,25502,5685,0.023772,1141.2,0.2675,93.45,1.45,5.51,0.03144,-0.012077,-313.5,-0.1874,26.83,-0.95,-0.26,-0.0246,43.58586334,49.00291259,34.72593426,28.37705473,44.17327639,54.267885,27.42339833,0.491987143,41740.78571,6.709057143,2272.077143,67.28428571,94.43571429,0.523377143,0.496508429,41454.9,6.755985714,2347.599286,68.24,93.04928571,0.533573571
2024-01-31,0.513895,42956.0,6.8381,2343.4,67.51,101.38,0.51016,0.519729,43742.3,6.8805,2351.2,70.0,102.8,0.52499,0.493625,42300.1,6.5862,2263.5,66.17,95.01,0.485,0.497061,42551.7,6.6512,2283.42,66.72,96.85,0.50296,0.505608,42961.3,6.7159,2313.41,67.98,99.53,0.5099,6780638.108,2838.352393,349777.9809,16578.02986,39642.21717,1305214.901,31200000.0,4697,22977,4385,12218,5687,29780,9220,0.026104,1442.2,0.2943,87.7,3.83,7.79,0.03999,-0.016835,-404.3,-0.1893,-59.9,-0.79,-4.55,-0.00782,41.38742738,48.90794676,34.16997324,28.29089876,42.14202561,44.12747938,27.36622655,0.494918,42095.34286,6.736571429,2279.111429,67.37714286,95.59428571,0.521245714,0.494307929,41440.89286,6.706971429,2330.132143,68.04714286,92.67285714,0.528920714
2024-02-01,0.497378,42551.7,6.6503,2283.41,66.72,96.83,0.50303,0.507952,43250.0,6.8113,2309.99,68.08,98.0,0.51026,0.485362,41882.5,6.5054,2241.45,65.72,92.95,0.49001,0.507449,43075.2,6.7915,2303.86,67.5,97.8,0.50579,0.494043,42660.0,6.6986,2280.39,67.02,96.01,0.49919,5907522.049,2669.024788,423193.5592,14021.48252,22861.52889,768716.5175,12200000.0,3644,21059,4699,10620,4112,18078,4905,0.02259,1367.5,0.3059,68.54,2.36,5.05,0.02025,0.010388,523.5,0.1403,20.44,0.78,0.95,0.00283,51.81772419,61.28895484,44.55064988,34.39449015,48.42995169,54.60526316,32.48672362,0.500788286,42545.4,6.787457143,2291.465714,67.66428571,97.15857143,0.520167143,0.494730929,41570.21429,6.691578571,2318.479286,68.01,92.92285714,0.52567
2024-02-02,0.507748,43075.3,6.7921,2303.85,67.52,97.85,0.50583,0.524045,43431.5,7.0194,2322.56,68.37,102.46,0.513,0.503957,42546.6,6.7623,2280.14,67.35,97.39,0.49887,0.513857,43185.9,6.9406,2306.46,68.04,100.47,0.51034,0.513385,43081.1,6.8906,2306.97,67.83,99.86,0.50575,4762774.118,2184.380965,144202.4913,9553.33053,14521.34187,901424.8564,15300000.0,3226,18075,3762,7783,2911,19212,4048,0.020088,884.9,0.2571,42.42,1.02,5.07,0.01413,0.006408,110.7,0.1491,2.6,0.54,2.67,0.00455,52.83970053,60.11256168,51.49742513,31.793862,38.64942529,58.59394546,36.80730479,0.504947429,42741.35714,6.8264,2296.985714,67.81,98.33857143,0.517098571,0.495406071,41682.64286,6.695857143,2305.402857,67.78428571,93.41357143,0.523275714
2024-02-03,0.514765,43185.9,6.9407,2306.59,68.03,100.57,0.50989,0.525591,43345.2,7.0008,2327.55,69.15,101.16,0.52705,0.511575,42900.1,6.8179,2293.51,67.89,96.69,0.50583,0.512126,42982.8,6.8276,2294.43,68.82,97.87,0.51888,0.519731,43093.5,6.898,2310.46,68.32,98.75,0.52164,1649090.15,526.1579958,96908.30813,3836.328582,8955.852793,403972.9946,21400000.0,1863,10467,2932,5433,3219,8757,6186,0.014016,445.1,0.1829,34.04,1.26,4.47,0.02122,-0.001731,-203.1,-0.113,-12.03,0.78,-2.6,0.00854,48.7850348,58.38513224,48.19686244,32.25253218,41.50684932,56.29807692,36.32109146,0.508623143,42863.71429,6.8493,2300.745714,67.91571429,98.85857143,0.515465714,0.495134214,41777.84286,6.690471429,2292.837143,67.60714286,93.78785714,0.520812143
2024-02-04,0.512465,42982.8,6.8251,2294.43,68.82,97.87,0.51888,0.512465,43091.1,6.8251,2309.41,68.88,98.58,0.51897,0.493327,42232.8,6.6492,2268.73,66.49,95.1,0.50001,0.493327,42591.4,6.665,2288.62,66.95,95.39,0.50357,0.504336,42791.4,6.7258,2294.57,67.57,97.02,0.51065,2504973.639,629.5638693,161505.5788,8354.781709,13117.85189,335818.04,5989665.355,1929,10772,4512,6134,3045,9211,2561,0.019138,858.3,0.1759,40.68,2.39,3.48,0.01896,-0.018799,-391.4,-0.1626,-5.81,-1.87,-2.48,-0.01531,47.17634638,56.28798447,46.77187282,32.94449826,35.34161491,55.22282481,34.2508789,0.509098429,42944.64286,6.820614286,2305.228571,67.71428571,98.77714286,0.512528571,0.494480857,41851.89286,6.680535714,2281.015,67.27,94.10428571,0.517804286
2024-02-05,0.493326,42591.3,6.6651,2288.62,66.92,95.39,0.50307,0.505351,43489.0,6.9649,2334.62,68.13,98.55,0.51321,0.486959,42250.9,6.6,2268.41,66.6,94.18,0.4971,0.493562,42650.0,6.7262,2299.02,67.62,95.52,0.50613,0.496028,42767.9,6.7762,2304.31,67.5,96.02,0.50484,3578200.315,1582.957042,347062.8102,7997.678661,24530.90291,502734.1273,21600000.0,2883,20053,5597,7931,3409,12391,3900,0.018392,1238.1,0.3649,66.21,1.53,4.37,0.01611,0.000235,58.6,0.0612,10.4,0.67,0.13,0.00256,55.65826737,75.09029309,61.2479945,48.33215046,51.24899275,66.65723181,41.35659909,0.504468286,42856.14286,6.777514286,2302.732857,67.59428571,97.9,0.50835,0.495594,42076.17857,6.708578571,2280.175714,67.29214286,94.945,0.516360714
2024-02-06,0.493634,42650.0,6.7179,2299.04,67.63,95.51,0.50578,0.503594,43339.7,6.829,2389.78,68.76,97.86,0.51086,0.4888,42530.3,6.6344,2296.77,67.51,93.17,0.49803,0.498133,43085.0,6.8075,2372.13,68.25,96.83,0.5051,0.495905,42972.6,6.7462,2343.53,67.99,95.76,0.50439,3067182.499,1340.597992,281159.9053,14374.97206,16597.28571,572573.7453,9753719.023,2276,17580,3734,9998,3179,14057,3226,0.014794,809.4,0.1946,93.01,1.25,4.69,0.01283,0.004571,435.0,0.0813,73.11,0.63,1.31,-0.00103,57.46814126,75.48597131,62.54223207,68.2253995,62.52236136,67.37745777,44.21986464,0.502216429,42874.57143,6.7728,2306.848571,67.7,97.24714286,0.507538571,0.497101786,42307.67857,6.740928571,2289.462857,67.49214286,95.84142857,0.515457857
2024-02-07,0.498773,43085.0,6.8055,2372.14,68.25,96.83,0.50511,0.502095,44362.0,6.96,2442.99,68.8,101.46,0.51517,0.471843,42763.7,6.6695,2353.52,67.75,94.6,0.49907,0.501957,44333.6,6.9408,2423.67,68.6,101.1,0.51404,0.483207,43484.3,6.8662,2397.26,68.11,97.34,0.50719,24700000.0,3765.689496,426995.9004,30171.39845,21227.42877,488286.2349,7633900.154,7774,23295,3072,12160,3387,12896,3162,0.030252,1598.3,0.2905,89.47,1.05,6.86,0.0161,0.003824,1248.6,0.1333,51.54,0.35,4.27,0.00894,58.78262553,78.88283748,63.14039677,73.66790737,61.59486709,67.20489978,48.37480955,0.502915857,43129.12857,6.814171429,2326.884286,67.96857143,97.85428571,0.509121429,0.498916929,42612.23571,6.775371429,2302.997857,67.67285714,96.72428571,0.515183571
2024-02-08,0.502,44333.7,6.9409,2423.68,68.61,101.1,0.51375,0.535522,45606.2,7.1048,2462.16,70.68,104.94,0.51889,0.502,44333.7,6.8709,2411.09,68.33,100.56,0.50979,0.53,45329.6,7.0114,2419.62,70.54,102.78,0.51473,0.517625,44941.7,6.9939,2430.88,69.16,102.57,0.5147,19800000.0,3551.718979,390484.2503,43441.83744,26549.62214,687817.6471,11500000.0,9138,29430,3677,14998,3332,18362,5087,0.033522,1272.5,0.2339,51.07,2.35,4.38,0.0091,0.028043,996.0,0.0706,-4.05,1.94,1.68,0.00069,69.57920838,82.82719079,65.30471282,76.09144391,70.57864711,72.30467656,50.6081022,0.506137429,43451.18571,6.845585714,2343.421429,68.40285714,98.56571429,0.510398571,0.503462857,42998.29286,6.816521429,2317.443571,68.03357143,97.86214286,0.515282857
2024-02-09,0.53,45329.6,7.0186,2419.61,70.53,102.8,0.51472,0.54898,48188.5,7.3262,2524.31,71.95,109.1,0.52822,0.528037,45258.8,6.9652,2419.04,70.1,102.79,0.51403,0.540925,47127.0,7.1878,2487.21,70.65,106.99,0.52595,0.538466,46918.2,7.1635,2481.62,70.85,105.5,0.52128,11500000.0,5688.46559,498727.5051,34326.82317,38261.23072,1045462.482,11500000.0,5911,44582,4222,16473,4896,25572,5582,0.020943,2929.7,0.361,105.27,1.85,6.31,0.01419,0.010925,1797.4,0.1764,67.59,0.11,4.21,0.01122,68.1155121,82.63310484,64.23485595,77.10459341,66.7281106,71.38310185,47.25777819,0.510004286,44014.2,6.8809,2369.242857,68.77571429,99.49714286,0.512628571,0.507475857,43377.77857,6.85365,2333.114286,68.29285714,98.91785714,0.514863571
2024-02-10,0.540664,47127.1,7.196,2487.21,70.71,106.99,0.52614,0.557712,48154.0,7.2906,2516.05,71.22,110.99,0.52818,0.528842,46900.0,7.0623,2474.08,70.07,106.93,0.51925,0.552025,47773.2,7.2028,2500.02,70.82,109.19,0.52401,0.544828,47442.9,7.1959,2497.15,70.71,109.06,0.52385,5189718.286,1605.660985,207435.946,12668.13884,16704.43323,599678.3296,4400795.988,4191,18326,2656,7615,2731,17891,3316,0.02887,1254.0,0.2283,41.97,1.15,4.06,0.00893,0.0111,646.2,0.015,12.81,0.17,2.2,-0.00194,69.946448,83.31779616,64.55083963,77.79162572,63.75502008,71.53137594,47.06867672,0.515704143,44698.54286,6.9345,2398.612857,69.06142857,101.1142857,0.513361429,0.512163643,43781.12857,6.8919,2349.679286,68.48857143,99.98642857,0.514413571
2024-02-11,0.552162,47766.2,7.2028,2500.02,70.85,109.09,0.52418,0.565203,48590.0,7.3383,2538.1,73.04,110.65,0.53582,0.535971,47580.9,7.0807,2495.0,70.69,107.33,0.52177,0.541712,48295.0,7.0987,2507.02,71.57,107.46,0.52613,0.555252,48225.7,7.2183,2514.86,72.08,108.71,0.52829,8073171.266,1781.360736,342594.9186,6315.407725,19205.14297,362142.2234,6130936.902,4666,21288,5891,7629,3530,10813,3175,0.029232,1009.1,0.2576,43.1,2.35,3.32,0.01405,-0.010313,521.8,-0.1041,7.0,0.75,-1.73,0.00212,65.10086321,85.24627025,56.67067652,80.21337333,65.38830297,66.55152562,50.96711799,0.522616286,45513.34286,6.996457143,2429.812857,69.72142857,102.8385714,0.516584286,0.515857357,44228.99286,6.908535714,2367.520714,68.71785714,100.8078571,0.514556429
2024-02-12,0.541534,48295.0,7.1012,2507.03,71.57,107.45,0.52612,0.56551,50339.5,7.3756,2665.23,73.4,112.28,0.53755,0.531101,47642.0,6.9868,2472.03,70.37,103.38,0.51482,0.559793,49943.7,7.3424,2659.0,72.88,111.8,0.53177,0.551281,49395.0,7.1986,2578.54,72.23,108.67,0.52721,9632651.667,5147.573395,443998.0964,19510.40638,20250.86892,863151.4206,9125963.93,4944,37650,6459,14247,3882,27566,4613,0.034409,2697.5,0.3888,193.2,3.03,8.9,0.02273,0.018081,1648.7,0.2437,151.98,1.31,4.34,0.00564,61.02850062,85.88742633,58.60559295,83.83884289,68.9862543,65.18873577,48.154208,0.532077857,46555.3,7.084485714,2481.238571,70.47285714,105.1642857,0.520247143,0.518273071,44705.72143,6.931,2391.985714,69.03357143,101.5321429,0.514298571
2024-02-13,0.559784,49943.7,7.3479,2659.01,72.91,111.85,0.5317,0.56438,50390.2,7.511,2685.24,73.18,115.08,0.53393,0.53444,48240.0,7.1177,2589.0,68.2,108.29,0.5143,0.545086,49755.4,7.3576,2641.74,69.06,112.6,0.52492,0.550625,49357.1,7.3047,2641.91,69.96,112.58,0.52406,8312972.624,3982.474989,317830.9607,22857.41901,55986.42865,654519.3547,12200000.0,4657,30280,4936,14987,6031,23046,4813,0.02994,2150.2,0.3933,96.24,4.98,6.79,0.01963,-0.014707,-188.3,0.0152,-17.26,-3.82,0.8,-0.00685,59.99935881,87.05960583,65.6214126,80.05115605,55.34114404,66.50943396,58.83308346,0.538785429,47508.21429,7.163071429,2519.754286,70.58857143,107.4171429,0.523078571,0.520500929,45191.39286,6.967935714,2413.301429,69.14428571,102.3321429,0.515308571
2024-02-14,0.544606,49750.1,7.352,2641.73,69.07,112.61,0.52481,0.583009,52136.8,7.8893,2787.24,70.76,118.7,0.5424,0.540076,49255.2,7.2854,2620.23,68.52,110.71,0.52074,0.577466,51835.1,7.6537,2777.76,69.86,117.07,0.53833,0.568525,51182.4,7.6127,2729.32,69.55,115.62,0.53254,9516854.184,4718.310455,527829.3288,23014.17043,70308.68812,615992.2165,11000000.0,7064,43123,6059,24015,6190,20631,5114,0.042933,2881.6,0.6039,167.01,2.24,7.99,0.02166,0.03238,2079.7,0.2961,136.02,0.8,4.47,0.01341,73.44100755,92.78458844,78.44940121,93.16324392,60.81267218,79.87588652,70.6528086,0.549572429,48579.85714,7.264914286,2570.338571,70.76857143,109.6985714,0.526548571,0.526244143,45854.49286,7.039542857,2448.611429,69.36857143,103.7764286,0.517835
2024-02-15,0.577466,51835.2,7.6537,2777.51,69.86,117.13,0.53833,0.612236,52843.0,7.9504,2869.76,70.9,118.41,0.57741,0.5718,51335.2,7.5301,2764.52,69.08,110.02,0.53721,0.609472,51947.1,7.7815,2823.61,69.81,113.58,0.56264,0.596078,52023.5,7.776,2814.07,69.94,115.06,0.55543,12600000.0,4193.466495,614173.0407,21445.3631,41463.34014,685908.4315,22600000.0,9305,39762,6009,23036,6012,24054,9743,0.040436,1507.8,0.4203,105.24,1.82,8.39,0.0402,0.032006,112.0,0.1278,45.85,-0.05,-3.49,0.02431,76.41399523,92.50011976,78.29541557,93.4537246,58.37563452,71.68774052,76.53813836,0.560925571,49525.21429,7.374928571,2628.051429,70.66428571,111.2414286,0.533392857,0.5335315,46488.2,7.110257143,2485.736429,69.53357143,104.9035714,0.521895714
2024-02-16,0.609471,51947.1,7.7845,2823.61,69.86,113.58,0.56285,0.6137,52574.2,7.8669,2858.4,70.96,114.25,0.57938,0.582353,51625.0,7.5496,2717.32,68.67,108.0,0.55305,0.599285,52185.3,7.647,2804.13,70.63,110.38,0.56453,0.597803,52071.8,7.7047,2811.72,70.02,111.12,0.56532,6741129.343,2064.578768,299777.878,22360.17358,44355.17764,426210.3742,16200000.0,5335,24426,3490,15710,5664,15537,10645,0.031347,949.2,0.3173,141.08,2.29,6.25,0.02633,-0.010187,238.2,-0.1345,-19.48,0.82,-3.2,0.00189,71.69302496,92.59062944,70.35969564,90.46558145,59.2039801,63.42454619,75.94064146,0.569262714,50247.82857,7.440528571,2673.325714,70.66142857,111.7257143,0.538904286,0.5396335,47131.01429,7.160714286,2521.284286,69.71857143,105.6114286,0.525766429
2024-02-17,0.599194,52185.3,7.6529,2804.16,70.65,110.32,0.56477,0.610585,52192.0,7.7119,2804.97,70.77,111.07,0.56571,0.568999,50581.2,7.3375,2722.0,68.1,105.64,0.54,0.610004,51700.0,7.7045,2787.7,70.0,108.97,0.54994,0.587747,51375.1,7.5185,2777.13,69.52,108.63,0.55056,6875876.033,2108.885631,264011.2563,10208.20885,32223.33652,276320.8941,9484743.345,4794,22226,2971,10691,4674,13694,4171,0.041586,1610.8,0.3744,82.97,2.67,5.43,0.02571,0.010719,-485.3,0.0575,-16.43,-0.63,-1.41,-0.01459,73.76948856,90.18179807,76.10909307,89.8228731,54.23850575,65.537514,64.05429864,0.577545429,50808.8,7.5122,2714.422857,70.54428571,111.6942857,0.542608571,0.546624786,47753.67143,7.22335,2556.517857,69.80285714,106.4042857,0.527985
2024-02-18,0.609619,51700.1,7.7045,2787.69,69.99,108.96,0.54983,0.639,52392.1,7.9199,2894.4,71.36,114.0,0.56266,0.609619,51231.1,7.26,2768.06,69.88,107.6,0.54758,0.619407,52156.3,7.8578,2881.49,70.79,112.26,0.55701,0.624592,51856.2,7.7881,2831.01,70.41,111.53,0.55613,11400000.0,1645.272612,638721.1827,15523.30426,39996.33497,381545.4068,4448303.549,6973,20234,7900,11842,4858,14130,3139,0.029381,1161.0,0.6599,126.34,1.48,6.4,0.01508,0.009403,456.3,0.1533,93.79,0.79,3.29,0.00707,82.08240455,93.82703604,85.71257485,91.91019496,64.95327103,73.09061046,76.12947389,0.588644714,51360.41429,7.620642857,2767.918571,70.43285714,112.38,0.54702,0.5556305,48436.87857,7.30855,2598.865714,70.07714286,107.6092857,0.531802143
2024-02-19,0.619408,52157.1,7.8602,2881.5,70.77,112.28,0.55719,0.638391,52475.6,8.148,2984.0,71.7,114.98,0.56759,0.615378,51704.8,7.6553,2860.0,70.52,110.85,0.55408,0.630979,51771.1,8.0271,2943.97,71.3,111.54,0.56254,0.624105,52151.9,7.8688,2924.19,71.07,112.65,0.56097,7964884.27,1628.629187,369090.308,26946.93623,35776.79211,374085.4022,8288028.12,5399,20670,7270,16052,4561,11746,4213,0.023013,770.8,0.4927,124.0,1.18,4.13,0.01351,0.011572,-385.2,0.1693,62.48,0.51,-0.72,0.00553,83.05979377,90.57898155,86.58118216,92.46500481,64.51104101,71.57866379,76.80319301,0.598814143,51621.47143,7.718457143,2808.628571,70.20714286,112.3428571,0.551415714,0.565446,49088.38571,7.401471429,2644.933571,70.34,108.7535714,0.535831429
2024-02-20,0.630467,51771.2,8.0284,2943.98,71.3,111.54,0.56258,0.6419,52991.8,8.1144,3032.0,71.42,112.08,0.57521,0.596531,50663.7,7.4445,2876.51,67.31,103.65,0.54485,0.622023,52270.1,7.7302,3016.33,69.65,108.4,0.563,0.622221,51926.9,7.6804,2944.05,70.12,108.27,0.56144,12900000.0,4612.934753,489054.6388,31294.20417,62390.20018,520635.5812,16200000.0,8239,31235,6878,15816,6455,16751,7310,0.045369,2328.1,0.6699,155.49,4.11,8.43,0.03036,-0.008956,499.0,-0.2969,72.36,-1.65,-3.14,0.00046,79.18959928,90.63232679,73.14039224,92.45755563,55.10948905,64.85237484,77.66099752,0.609805143,51980.71429,7.771685714,2862.141429,70.29142857,111.7428571,0.556855714,0.574295286,49744.46429,7.467378571,2690.947857,70.44,109.58,0.539967143
2024-02-21,0.621675,52270.1,7.7301,3016.13,69.65,108.39,0.56283,0.623648,52359.9,7.7301,3017.41,69.65,108.4,0.56295,0.574999,50636.4,7.2347,2865.18,67.36,100.27,0.53259,0.598806,51866.9,7.4707,2971.37,68.94,105.08,0.54903,0.591581,51351.3,7.3989,2929.49,68.77,103.72,0.54367,7983212.473,2178.541356,358467.2716,24723.46222,29628.79891,472073.8337,9776227.809,6070,28718,4896,14099,4195,18842,5617,0.048649,1723.5,0.4954,152.23,2.29,8.13,0.03036,-0.023217,-403.2,-0.2595,-44.96,-0.71,-3.32,-0.01397,70.90786627,86.01933578,62.49823105,86.41331809,51.20910384,55.23684211,65.94949403,0.612853714,51985.25714,7.745542857,2889.8,70.16,110.03,0.558384286,0.581213071,50282.55714,7.505228571,2730.069286,70.46428571,109.8642857,0.542466429
2024-02-22,0.598799,51866.9,7.4707,2970.35,68.85,105.08,0.54886,0.607538,52035.0,7.6771,3036.91,69.76,107.03,0.552,0.58057,50890.2,7.2822,2906.0,67.93,101.42,0.53694,0.585592,51300.1,7.4802,2970.33,68.77,101.72,0.54112,0.592572,51575.2,7.5046,2981.59,68.95,104.31,0.54546,7834345.409,1926.74006,292829.0952,20589.33007,43308.26162,471166.2798,9981167.027,4385,24141,3281,13367,4848,13448,4886,0.026968,1144.8,0.3949,130.91,1.83,5.61,0.01506,-0.013214,-566.8,0.0095,-1.04,-0.17,-3.36,-0.00791,62.82221607,79.76884953,61.38527297,86.76056338,42.7990236,48.66431452,61.28645967,0.609442286,51892.82857,7.7025,2910.76,70.01142857,108.3357143,0.55531,0.585183929,50709.02143,7.538714286,2769.405714,70.33785714,109.7885714,0.544351429
2024-02-23,0.585735,51300.1,7.4801,2970.33,68.78,101.63,0.54091,0.595004,51472.4,7.6399,2990.73,69.07,103.0,0.54335,0.56857,50456.0,7.2749,2907.7,67.5,98.77,0.525,0.582344,50739.4,7.5783,2921.96,68.79,99.83,0.53405,0.584731,51031.4,7.4144,2939.64,68.35,101.04,0.5351,6924221.152,1510.219781,335306.125,11211.4144,23313.63054,261595.4129,7578282.106,4342,22003,4007,10270,4491,11079,5183,0.026434,1016.4,0.365,83.03,1.57,4.23,0.01835,-0.003248,-560.7,0.0981,-48.37,0.02,-1.89,-0.00707,59.90397077,70.54507814,59.85862156,79.78433334,42.37704918,40.41755889,53.59169918,0.607022143,51686.27143,7.692685714,2927.592857,69.74857143,106.8285714,0.550955714,0.588142429,50967.05,7.566607143,2800.459286,70.205,109.2771429,0.54493
2024-02-24,0.582927,50739.4,7.5725,2921.96,68.79,99.86,0.53388,0.59965,51650.0,7.8855,3003.36,70.65,104.75,0.54779,0.568549,50589.7,7.4349,2907.7,68.67,98.54,0.53151,0.59667,51554.5,7.8153,2990.81,70.39,104.08,0.54528,0.578736,51204.8,7.7727,2963.44,69.85,101.95,0.54326,10000000.0,942.0020505,292525.2913,8102.558486,10249.4491,295023.2959,5032281.638,4501,15680,3047,7382,3311,8958,3370,0.031101,1060.3,0.4506,95.66,1.98,6.21,0.01628,0.014326,815.1,0.237,68.85,1.6,4.25,0.01123,60.51316589,71.10029798,63.9046538,81.2259025,48.42259721,43.51687389,58.71364195,0.605117286,51665.48571,7.708514286,2956.608571,69.80428571,106.13,0.55029,0.591331357,51237.14286,7.610357143,2835.515714,70.17428571,108.9121429,0.546449286
2024-02-25,0.596671,51554.5,7.8153,2991.7,70.42,104.07,0.54489,0.600107,51936.7,7.94,3121.22,70.56,104.33,0.54856,0.580525,51300.0,7.6807,2985.0,69.76,102.09,0.542,0.591317,51733.8,7.9202,3112.8,70.15,103.47,0.54245,0.588416,51686.3,7.7944,3055.97,70.11,103.21,0.54472,4971115.403,1220.618945,279890.4567,24300.99168,10849.2994,185036.9649,2908908.206,3137,14195,6202,12393,3253,6252,2642,0.019582,636.7,0.2593,136.22,0.8,2.24,0.00656,-0.005353,179.3,0.1049,121.99,-0.24,-0.61,-0.00283,61.96056305,69.95172782,68.64249081,83.62231645,44.58841463,44.78976234,56.64711632,0.601104429,51605.12857,7.717428571,2989.652857,69.71285714,104.8742857,0.54821,0.594874571,51482.77143,7.669035714,2878.785714,70.07285714,108.6271429,0.547615
2024-02-26,0.591189,51733.8,7.9202,3112.79,70.15,103.45,0.54253,0.622411,54920.0,8.1216,3197.0,72.99,110.77,0.55294,0.57315,50950.0,7.5852,3036.68,69.15,100.35,0.52901,0.619745,54525.4,8.1197,3178.69,71.98,109.92,0.55098,0.60609,53151.3,7.8978,3121.53,71.04,105.86,0.54347,8171336.204,5241.139457,714875.8647,31581.02797,28440.31116,781253.9838,11500000.0,5810,43438,8229,16082,4890,20620,6586,0.049261,3970.0,0.5364,160.32,3.84,10.42,0.02393,0.028428,2791.6,0.1995,65.89,1.83,6.45,0.00853,63.76839552,73.47014046,68.00055579,81.89182223,46.70087977,47.67326733,57.6442499,0.599499571,51998.6,7.730657143,3023.184286,69.81,104.6428571,0.546558571,0.599156857,51810.03571,7.724557143,2915.906429,70.00857143,108.4928571,0.548987143
2024-02-27,0.620188,54525.4,8.1126,3178.69,72.01,109.91,0.5512,0.631,57572.6,8.4478,3287.64,76.33,112.93,0.59715,0.608149,54478.8,8.0039,3163.26,72.01,105.41,0.54826,0.624298,57072.6,8.3706,3244.25,74.02,108.46,0.58649,0.621678,56401.0,8.1605,3236.11,74.49,109.62,0.5724,10700000.0,5285.874514,810969.9916,39224.61586,43550.70633,571196.3756,26500000.0,7047,50826,8620,17296,7010,19922,11969,0.022851,3093.8,0.4439,124.38,4.32,7.52,0.04889,0.004553,2547.2,0.2509,65.56,2.04,-1.46,0.03551,69.08152745,80.18746493,71.14999165,84.90504826,70.91062395,44.95859717,69.95010045,0.599824571,52684.67143,7.822142857,3055.744286,70.43428571,104.6514286,0.549914286,0.604814857,52332.69286,7.796914286,2958.942857,70.36285714,108.1971429,0.553385
